system,coin,direction,entry_ts,entry_price,exit_price,exit_ts,exit_type,sl_pct,tp_pct,pnl_pct,pnl_dollar,bars_held,regime,date
1H,LDO,SHORT,1776081600,0.311,0.30628,1776081600,TP,0.007588424437299037,0.015176848874598074,0.015176848874598078,3.0353697749196153,1,NEUTRAL,2026-04-13
1H,TON,SHORT,1776081600,1.41,1.4209714285714286,1776085200,SL,0.007781155015197576,0.015562310030395153,-0.007781155015197612,-1.5562310030395223,2,NEUTRAL,2026-04-13
1H,PENDLE,LONG,1776081600,1.0535,1.0453857142857144,1776081600,SL,0.007702217099464377,0.015404434198928754,-0.007702217099464395,-1.540443419892879,1,NEUTRAL,2026-04-13
1H,ADA,LONG,1776081600,0.2411,0.23966571428571432,1776081600,SL,0.005948924571902586,0.011897849143805171,-0.005948924571902503,-1.1897849143805006,1,NEUTRAL,2026-04-13
1H,APT,LONG,1776081600,0.8314999999999999,0.8262428571428571,1776081600,SL,0.006322480886521761,0.012644961773043521,-0.006322480886521768,-1.2644961773043535,1,NEUTRAL,2026-04-13
1H,LINK,LONG,1776081600,8.7475,8.701214285714286,1776081600,SL,0.005291307720573228,0.010582615441146456,-0.005291307720573222,-1.0582615441146443,1,NEUTRAL,2026-04-13
4H,HBAR,LONG,1776081600,0.0849975,0.08607178571428573,1776085200,TP,0.006319513599139469,0.012639027198278937,0.012639027198279033,2.5278054396558067,2,NEUTRAL,2026-04-13
4H,SUI,SHORT,1776081600,0.9135375,0.9044196428571428,1776081600,TP,0.003992329660405665,0.009980824151014162,0.009980824151014247,1.9961648302028494,1,NEUTRAL,2026-04-13
4H,UNI,SHORT,1776081600,3.089625,3.066722142857143,1776081600,TP,0.006177356244111929,0.007412827492934314,0.007412827492934221,1.4825654985868442,1,NEUTRAL,2026-04-13
1H,LDO,SHORT,1776092400,0.311,0.31370857142857145,1776096000,SL,0.008709232889297208,0.017418465778594416,-0.008709232889297263,-1.7418465778594527,2,NEUTRAL,2026-04-13
1H,AVAX,LONG,1776092400,9.19,9.370571428571429,1776099600,TP,0.009824343230219173,0.019648686460438346,0.019648686460438467,3.9297372920876934,3,NEUTRAL,2026-04-13
1H,APT,LONG,1776092400,0.8474999999999999,0.8405285714285714,1776092400,SL,0.008225874420564688,0.016451748841129377,-0.008225874420564622,-1.6451748841129246,1,NEUTRAL,2026-04-13
1H,ETH,LONG,1776092400,2207.88625,2234.463392857143,1776092400,TP,0.006018684807050857,0.012037369614101715,0.012037369614101685,2.407473922820337,1,NEUTRAL,2026-04-13
1H,PENDLE,LONG,1776092400,1.059,1.0788857142857142,1776092400,TP,0.009388911371914227,0.018777822743828453,0.018777822743828408,3.7555645487656815,1,NEUTRAL,2026-04-13
1H,BTC,LONG,1776092400,71852.68,72515.272,1776099600,TP,0.004610767475896488,0.009221534951792976,0.009221534951793089,1.8443069903586178,3,NEUTRAL,2026-04-13
1H,ADA,SHORT,1776092400,0.2398875,0.2415560714285714,1776092400,SL,0.006955641409291558,0.013911282818583117,-0.0069556414092914725,-1.3911282818582944,1,NEUTRAL,2026-04-13
1H,XLM,LONG,1776092400,0.15195312500000002,0.1517,1776099600,TIME,0.006167315460888692,0.012334630921777385,-0.0016658097686376681,-0.33316195372753366,3,NEUTRAL,2026-04-13
4H,POL,LONG,1776096000,0.0841,0.08330285714285714,1776096000,SL,0.009478511975539285,0.011374214370647142,-0.009478511975539327,-1.8957023951078653,1,BULL,2026-04-13
4H,CRV,LONG,1776096000,0.2156,0.2140857142857143,1776096000,SL,0.007023588656241716,0.008428306387490059,-0.0070235886562417344,-1.404717731248347,1,BULL,2026-04-13
4H,TON,LONG,1776096000,1.433125,1.436,1776121200,TIME,0.01291882125724255,0.019378231885863826,0.002006105538595699,0.4012211077191398,8,BULL,2026-04-13
4H,AVAX,LONG,1776096000,9.39,9.308,1776096000,SL,0.008732694355697544,0.021831735889243857,-0.008732694355697629,-1.7465388711395258,1,BULL,2026-04-13
4H,NEAR,LONG,1776096000,1.41,1.3844571428571428,1776096000,SL,0.01811550151975683,0.03260790273556229,-0.018115501519756803,-3.6231003039513605,1,BULL,2026-04-13
1H,AVAX,LONG,1776103200,9.261875,9.3,1776110400,TIME,0.010858646718016444,0.02171729343603289,0.004116337134759522,0.8232674269519045,3,BULL,2026-04-13
1H,UNI,LONG,1776103200,3.089625,3.118,1776110400,TIME,0.008896132794664169,0.017792265589328338,0.009183962454990506,1.836792490998101,3,BULL,2026-04-13
1H,NEAR,LONG,1776103200,1.3949375,1.391,1776110400,TIME,0.012125479252142609,0.024250958504285217,-0.002822707110533574,-0.5645414221067148,3,BULL,2026-04-13
1H,LDO,LONG,1776103200,0.318275,0.32449214285714284,1776106800,TP,0.009766935601512622,0.019533871203025244,0.019533871203025265,3.9067742406050527,2,BULL,2026-04-13
1H,ETH,LONG,1776103200,2234.2475,2218.7012142857143,1776103200,SL,0.006958175275696062,0.013916350551392124,-0.006958175275696027,-1.3916350551392054,1,BULL,2026-04-13
1H,LINK,LONG,1776103200,8.885000000000002,9.017571428571431,1776106800,TP,0.007460406785111354,0.014920813570222707,0.014920813570222784,2.984162714044557,2,BULL,2026-04-13
1H,PENDLE,LONG,1776103200,1.059,1.067,1776110400,TIME,0.010360178065560501,0.020720356131121002,0.007554296506137873,1.5108593012275746,3,BULL,2026-04-13
1H,SUI,LONG,1776103200,0.9233,0.9158657142857143,1776103200,SL,0.008051863656759127,0.016103727313518255,-0.008051863656759153,-1.6103727313518306,1,BULL,2026-04-13
4H,XRP,LONG,1776110400,1.3752,1.3694314285714286,1776110400,SL,0.004194714535028673,0.010486786337571682,-0.00419471453502861,-0.838942907005722,1,BULL,2026-04-13
4H,APT,LONG,1776110400,0.874,0.8647428571428571,1776110400,SL,0.010591696632886576,0.019065053939195838,-0.010591696632886559,-2.1183393265773116,1,BULL,2026-04-13
4H,FIL,LONG,1776110400,0.9176250000000001,0.9083035714285715,1776110400,SL,0.010158211220736771,0.010158211220736771,-0.010158211220736783,-2.0316422441473567,1,BULL,2026-04-13
1H,PENDLE,LONG,1776114000,1.08489453125,1.0732373883928572,1776114000,SL,0.010744954943879798,0.021489909887759596,-0.010744954943879767,-2.1489909887759535,1,BULL,2026-04-13
1H,AVAX,LONG,1776114000,9.3365625,9.545705357142857,1776117600,TP,0.011200206561186582,0.022400413122373165,0.022400413122373248,4.480082624474649,2,BULL,2026-04-13
1H,UNI,LONG,1776114000,3.126,3.184171428571428,1776117600,TP,0.009304451147061502,0.018608902294123004,0.018608902294122945,3.721780458824589,2,BULL,2026-04-13
1H,LDO,LONG,1776114000,0.3229,0.32922,1776117600,TP,0.009786311551563955,0.01957262310312791,0.01957262310312788,3.914524620625576,2,BULL,2026-04-13
1H,FIL,LONG,1776114000,0.9105000000000001,0.9015285714285716,1776114000,SL,0.009853298815407556,0.01970659763081511,-0.009853298815407488,-1.9706597630814975,1,BULL,2026-04-13
1H,NEAR,LONG,1776114000,1.3949375,1.419,1776121200,TIME,0.011633905768947638,0.023267811537895276,0.017249876786594454,3.4499753573188907,3,BULL,2026-04-13
1H,SUI,LONG,1776114000,0.9284749999999999,0.9448064285714286,1776117600,TP,0.008794759455789627,0.017589518911579255,0.01758951891157938,3.517903782315876,2,BULL,2026-04-13
1H,ETH,LONG,1776114000,2257.5649999999996,2292.917,1776117600,TP,0.007829674893081728,0.015659349786163457,0.015659349786163554,3.131869957232711,2,BULL,2026-04-13
1H,AVAX,LONG,1776124800,9.51,9.46,1776132000,TIME,0.013639777677632565,0.02727955535526513,-0.005257623554153411,-1.0515247108306822,3,BULL,2026-04-14
1H,NEAR,LONG,1776124800,1.412,1.414,1776132000,TIME,0.011574261432618348,0.023148522865236696,0.0014164305949008512,0.28328611898017025,3,BULL,2026-04-14
1H,UNI,LONG,1776124800,3.198,3.199,1776132000,TIME,0.01150719199499686,0.02301438398999372,0.00031269543464661974,0.06253908692932394,3,BULL,2026-04-14
1H,CRV,LONG,1776124800,0.2181,0.2182,1776132000,TIME,0.010794524137027587,0.021589048274055174,0.0004585052728107141,0.09170105456214282,3,BULL,2026-04-14
1H,FIL,LONG,1776124800,0.905,0.903,1776132000,TIME,0.011933701657458575,0.02386740331491715,-0.0022099447513812174,-0.44198895027624346,3,BULL,2026-04-14
1H,APT,LONG,1776124800,0.874,0.868,1776132000,TIME,0.011507028440666896,0.023014056881333792,-0.006864988558352409,-1.372997711670482,3,BULL,2026-04-14
1H,XRP,LONG,1776124800,1.364,1.3682,1776132000,TIME,0.007381650607457047,0.014763301214914095,0.003079178885630485,0.6158357771260969,3,BULL,2026-04-14
1H,ALGO,LONG,1776124800,0.11065,0.10922142857142857,1776124800,SL,0.012910722354915763,0.025821444709831526,-0.012910722354915787,-2.5821444709831574,1,BULL,2026-04-14
4H,UNI,LONG,1776124800,3.198,3.2421599999999997,1776124800,TP,0.01150719199499686,0.01380863039399623,0.013808630393996171,2.761726078799234,1,BULL,2026-04-14
4H,HBAR,LONG,1776124800,0.08659,0.0864,1776150000,TIME,0.010995990959035175,0.02199198191807035,-0.0021942487585171005,-0.4388497517034201,8,BULL,2026-04-14
4H,PENDLE,LONG,1776124800,1.0837890625,1.0703033482142856,1776150000,SL,0.012443117163967758,0.031107792909919395,-0.012443117163967803,-2.4886234327935606,8,BULL,2026-04-14
4H,TON,LONG,1776124800,1.4350625,1.439,1776150000,TIME,0.012602736316860298,0.018904104475290447,0.002743782936283367,0.5487565872566734,8,BULL,2026-04-14
4H,NEAR,LONG,1776124800,1.412,1.433,1776150000,TIME,0.017361392148927523,0.031250505868069545,0.014872521246459016,2.9745042492918032,8,BULL,2026-04-14
1H,UNI,LONG,1776135600,3.198,3.1639999999999997,1776142800,SL,0.01063164477798623,0.02126328955597246,-0.01063164477798632,-2.126328955597264,3,BULL,2026-04-14
1H,PENDLE,LONG,1776135600,1.083765625,1.073,1776142800,TIME,0.011230683360554607,0.022461366721109214,-0.009933536137022348,-1.9867072274044697,3,BULL,2026-04-14
1H,FIL,LONG,1776135600,0.902,0.896,1776142800,TIME,0.01159328476401648,0.02318656952803296,-0.0066518847006651945,-1.330376940133039,3,BULL,2026-04-14
1H,NEAR,LONG,1776135600,1.412,1.408,1776142800,TIME,0.010198300283286112,0.020396600566572224,-0.0028328611898017025,-0.5665722379603405,3,BULL,2026-04-14
1H,ALGO,LONG,1776135600,0.1123,0.11085428571428571,1776135600,SL,0.012873680193359618,0.025747360386719237,-0.012873680193359629,-2.574736038671926,1,BULL,2026-04-14
1H,TON,LONG,1776135600,1.4350625,1.442,1776142800,TIME,0.008202728850784267,0.016405457701568534,0.00483428422107054,0.966856844214108,3,BULL,2026-04-14
1H,CRV,LONG,1776135600,0.217275,0.2156,1776142800,TIME,0.00973092032808983,0.01946184065617966,-0.007709124381544043,-1.5418248763088087,3,BULL,2026-04-14
1H,SOL,LONG,1776135600,86.225,85.45528571428571,1776142800,SL,0.008926811083958083,0.017853622167916167,-0.008926811083958092,-1.7853622167916183,3,BULL,2026-04-14
4H,ETH,LONG,1776139200,2378.06,2360.870857142857,1776142800,SL,0.007228220842679694,0.008673865011215632,-0.007228220842679746,-1.4456441685359491,2,BULL,2026-04-14
4H,ADA,LONG,1776139200,0.24345,0.24134,1776142800,SL,0.008667077428630104,0.02166769357157526,-0.008667077428630113,-1.7334154857260224,2,BULL,2026-04-14
4H,POL,LONG,1776139200,0.08370156249999999,0.084,1776164400,TIME,0.01198134315422295,0.01437761178506754,0.0035654949691054125,0.7130989938210824,8,BULL,2026-04-14
1H,LDO,LONG,1776146400,0.36,0.3535542857142857,1776153600,SL,0.0179047619047619,0.0358095238095238,-0.01790476190476188,-3.5809523809523762,3,BULL,2026-04-14
1H,AVAX,LONG,1776146400,9.425,9.45,1776153600,TIME,0.010246305418719208,0.020492610837438415,0.002652519893899053,0.5305039787798106,3,BULL,2026-04-14
1H,NEAR,LONG,1776146400,1.425375,1.4124035714285716,1776146400,SL,0.00910036206010949,0.01820072412021898,-0.009100362060109382,-1.8200724120218763,1,BULL,2026-04-14
1H,SUI,LONG,1776146400,0.9451,0.9497,1776153600,TIME,0.008875855918496926,0.017751711836993853,0.004867209819066699,0.9734419638133398,3,BULL,2026-04-14
1H,FIL,LONG,1776146400,0.902,0.903,1776153600,TIME,0.010579664238200833,0.021159328476401666,0.0011086474501108656,0.22172949002217313,3,BULL,2026-04-14
1H,APT,LONG,1776146400,0.8654999999999999,0.867,1776153600,TIME,0.008847074358339532,0.017694148716679063,0.0017331022530329948,0.34662045060659896,3,BULL,2026-04-14
1H,UNI,LONG,1776146400,3.186,3.185,1776153600,TIME,0.009075419244910744,0.018150838489821488,-0.00031387319522909287,-0.06277463904581858,3,BULL,2026-04-14
1H,ETH,LONG,1776146400,2378.06,2357.1725714285712,1776146400,SL,0.008783390062247634,0.01756678012449527,-0.008783390062247673,-1.7566780124495345,1,BULL,2026-04-14
4H,HBAR,LONG,1776153600,0.08654500000000001,0.08614,1776178800,TIME,0.009078679134719306,0.018157358269438612,-0.004679646426714616,-0.9359292853429232,8,BULL,2026-04-14
4H,LINK,LONG,1776153600,9.175,9.120000000000001,1776168000,SL,0.005994550408719335,0.014986376021798337,-0.005994550408719315,-1.198910081743863,5,BULL,2026-04-14
4H,FIL,LONG,1776153600,0.902,0.9124785714285715,1776175200,TP,0.011617041495090286,0.011617041495090286,0.011617041495090297,2.3234082990180593,7,BULL,2026-04-14
4H,APT,LONG,1776153600,0.858,0.8729271428571428,1776178800,TP,0.009665334665334674,0.017397602397602414,0.017397602397602338,3.4795204795204677,8,BULL,2026-04-14
4H,TON,LONG,1776153600,1.4350078124999999,1.4200078125,1776160800,SL,0.010452904764238017,0.015679357146357025,-0.010452904764237932,-2.0905809528475863,3,BULL,2026-04-14
1H,ALGO,LONG,1776157200,0.1144,0.11279428571428571,1776157200,SL,0.01403596403596403,0.02807192807192806,-0.014035964035964105,-2.8071928071928207,1,BULL,2026-04-14
1H,LDO,LONG,1776157200,0.36,0.3628,1776164400,TIME,0.019333333333333338,0.038666666666666676,0.007777777777777847,1.5555555555555693,3,BULL,2026-04-14
1H,FIL,LONG,1776157200,0.905,0.8971142857142858,1776164400,SL,0.008713496448303085,0.01742699289660617,-0.008713496448303064,-1.7426992896606128,3,BULL,2026-04-14
1H,AVAX,LONG,1776157200,9.425,9.39,1776164400,TIME,0.009094353921940117,0.018188707843880235,-0.0037135278514589007,-0.7427055702917801,3,BULL,2026-04-14
1H,UNI,LONG,1776157200,3.198,3.178,1776164400,TIME,0.008308764406325364,0.016617528812650727,-0.006253908692933089,-1.2507817385866178,3,BULL,2026-04-14
1H,PENDLE,LONG,1776157200,1.0845,1.0752428571428572,1776157200,SL,0.008535862477771198,0.017071724955542395,-0.008535862477771187,-1.7071724955542373,1,BULL,2026-04-14
1H,XLM,LONG,1776157200,0.1570109375,0.15603950892857144,1776164400,SL,0.006187012108176056,0.012374024216352112,-0.006187012108176015,-1.2374024216352029,3,BULL,2026-04-14
1H,NEAR,LONG,1776157200,1.412,1.3992,1776164400,SL,0.009065155807365438,0.018130311614730877,-0.009065155807365385,-1.813031161473077,3,BULL,2026-04-14
1H,ALGO,LONG,1776168000,0.1106,0.1106,1776175200,TIME,0.0157065357788685,0.031413071557737,0.0,0.0,3,BULL,2026-04-14
1H,FIL,LONG,1776168000,0.9055,0.907,1776175200,TIME,0.006436854145302522,0.012873708290605045,0.0016565433462176222,0.3313086692435244,3,BULL,2026-04-14
1H,PENDLE,LONG,1776168000,1.080125,1.0947535714285714,1776175200,TP,0.006771703010564271,0.013543406021128543,0.013543406021128513,2.7086812042257025,3,BULL,2026-04-14
1H,LINK,LONG,1776168000,9.129999999999999,9.254571428571428,1776175200,TP,0.006822093569081521,0.013644187138163042,0.013644187138163042,2.7288374276326084,3,BULL,2026-04-14
1H,UNI,LONG,1776168000,3.171,3.2119142857142857,1776175200,TP,0.006451322250754593,0.012902644501509186,0.012902644501509273,2.5805289003018546,3,BULL,2026-04-14
1H,AVAX,LONG,1776168000,9.37,9.49342857142857,1776171600,TP,0.006586369873456311,0.013172739746912621,0.013172739746912571,2.6345479493825144,2,BULL,2026-04-14
1H,CRV,LONG,1776168000,0.21895,0.2214414285714286,1776171600,TP,0.005689492056242466,0.011378984112484933,0.011378984112484992,2.275796822496998,2,BULL,2026-04-14
1H,APT,LONG,1776168000,0.858,0.8690857142857144,1776175200,TP,0.006460206460206466,0.012920412920412933,0.012920412920413014,2.5840825840826027,3,BULL,2026-04-14
4H,UNI,LONG,1776168000,3.1574999999999998,3.1820485714285707,1776171600,TP,0.006478905101232879,0.007774686121479454,0.00777468612147931,1.5549372242958621,2,BULL,2026-04-14
4H,CRV,LONG,1776168000,0.217275,0.21876985714285713,1776168000,TP,0.005733353058171848,0.006880023669806217,0.00688002366980615,1.37600473396123,1,BULL,2026-04-14
4H,AVAX,LONG,1776168000,9.425,9.371,1776168000,SL,0.005729442970822272,0.01432360742705568,-0.005729442970822309,-1.1458885941644619,1,BULL,2026-04-14
1H,LDO,LONG,1776178800,0.3518,0.3505,1776186000,TIME,0.019897669130187617,0.039795338260375235,-0.0036952814098920503,-0.7390562819784101,3,BULL,2026-04-14
1H,AVAX,LONG,1776178800,9.425,9.362142857142857,1776178800,SL,0.006669192876089425,0.01333838575217885,-0.006669192876089554,-1.333838575217911,1,BULL,2026-04-14
1H,SUI,LONG,1776178800,0.9444,0.9379828571428572,1776182400,SL,0.006794941610697644,0.013589883221395288,-0.006794941610697573,-1.3589883221395145,2,BULL,2026-04-14
1H,CRV,LONG,1776178800,0.2175375,0.21607464285714284,1776178800,SL,0.006724620549823111,0.013449241099646222,-0.0067246205498231555,-1.3449241099646312,1,BULL,2026-04-14
1H,LINK,LONG,1776178800,9.14,9.079428571428572,1776178800,SL,0.006627070959674902,0.013254141919349803,-0.0066270709596748896,-1.325414191934978,1,BULL,2026-04-14
1H,ETH,LONG,1776178800,2367.61,2351.8037142857142,1776178800,SL,0.006676051256028514,0.013352102512057028,-0.006676051256028602,-1.3352102512057202,1,BULL,2026-04-14
1H,FIL,LONG,1776178800,0.902,0.8962857142857142,1776186000,SL,0.0063351282863478055,0.012670256572695611,-0.006335128286347874,-1.2670256572695748,3,BULL,2026-04-14
1H,XLM,LONG,1776178800,0.15555000000000002,0.156,1776186000,TIME,0.006281857005097122,0.012563714010194243,0.0028929604628735333,0.5785920925747067,3,BULL,2026-04-14
4H,LINK,SHORT,1776182400,8.99,9.03107142857143,1776182400,SL,0.004568568250437002,0.011421420626092506,-0.004568568250437101,-0.9137136500874202,1,NEUTRAL,2026-04-14
4H,FIL,SHORT,1776182400,0.887,0.8936857142857144,1776182400,SL,0.007537445643420848,0.007537445643420848,-0.0075374456434209765,-1.5074891286841954,1,NEUTRAL,2026-04-14
4H,XRP,LONG,1776182400,1.360559375,1.3759236607142857,1776182400,TP,0.004517049677243438,0.011292624193108594,0.011292624193108601,2.2585248386217205,1,NEUTRAL,2026-04-14
4H,BTC,LONG,1776182400,74213.895,74983.60285714285,1776182400,TP,0.00691431936605092,0.01037147904907638,0.010371479049076225,2.074295809815245,1,NEUTRAL,2026-04-14
4H,PENDLE,SHORT,1776182400,1.0415,1.0496714285714288,1776182400,SL,0.007845826760853178,0.019614566902132945,-0.007845826760853306,-1.5691653521706612,1,NEUTRAL,2026-04-14
1H,ALGO,SHORT,1776189600,0.1066,0.1066,1776196800,TIME,0.014366121683194849,0.028732243366389697,0.0,0.0,3,BEAR,2026-04-14
1H,AVAX,SHORT,1776189600,9.245000000000001,9.323285714285715,1776189600,SL,0.008467897705323324,0.01693579541064665,-0.00846789770532334,-1.693579541064668,1,BEAR,2026-04-14
1H,FIL,SHORT,1776189600,0.879375,0.8866321428571429,1776189600,SL,0.008252614478627279,0.016505228957254557,-0.008252614478627265,-1.650522895725453,1,BEAR,2026-04-14
1H,LINK,SHORT,1776189600,8.96,9.036000000000001,1776189600,SL,0.008482142857142869,0.016964285714285737,-0.008482142857142914,-1.6964285714285827,1,BEAR,2026-04-14
1H,XLM,SHORT,1776189600,0.153934375,0.1550600892857143,1776189600,SL,0.007312949337756975,0.01462589867551395,-0.007312949337756985,-1.4625898675513969,1,BEAR,2026-04-14
1H,PENDLE,SHORT,1776189600,1.033,1.0427714285714285,1776189600,SL,0.009459272576407152,0.018918545152814305,-0.009459272576407109,-1.891854515281422,1,BEAR,2026-04-14
1H,ADA,SHORT,1776189600,0.2399,0.24226,1776189600,SL,0.00983743226344311,0.01967486452688622,-0.009837432263443106,-1.967486452688621,1,BEAR,2026-04-14
1H,SUI,SHORT,1776189600,0.9284,0.9362114285714285,1776189600,SL,0.008413861020496087,0.016827722040992175,-0.008413861020495982,-1.6827722040991964,1,BEAR,2026-04-14
4H,HBAR,LONG,1776196800,0.0849975,0.08495,1776196800,TIME,0.008428819335022444,0.01685763867004489,-0.0005588399658814185,-0.11176799317628369,1,NEUTRAL,2026-04-14
4H,ALGO,LONG,1776196800,0.106575,0.1066,1776196800,TIME,0.014537046345631847,0.026166683422137325,0.00023457658925636637,0.04691531785127327,1,NEUTRAL,2026-04-14
4H,NEAR,SHORT,1776196800,1.3672187500000001,1.366,1776196800,TIME,0.014419262253597466,0.02595467205647544,0.0008914081963841163,0.17828163927682328,1,NEUTRAL,2026-04-14
1H,SOL,SHORT,1776200400,83.83500000000001,83.72,1776207600,TIME,0.008227044619959278,0.016454089239918555,0.0013717421124829615,0.2743484224965923,3,BEAR,2026-04-14
1H,ADA,SHORT,1776200400,0.24115,0.2396,1776207600,TIME,0.009028168596901755,0.01805633719380351,0.0064275347294215045,1.285506945884301,3,BEAR,2026-04-14
1H,UNI,SHORT,1776200400,3.126,3.132,1776207600,TIME,0.0077323827803674194,0.015464765560734839,-0.0019193857965451784,-0.38387715930903565,3,BEAR,2026-04-14
1H,PENDLE,SHORT,1776200400,1.046,1.055,1776207600,TIME,0.009341709915323708,0.018683419830647415,-0.008604206500955924,-1.7208413001911849,3,BEAR,2026-04-14
1H,AVAX,SHORT,1776204000,9.322500000000002,9.34,1776211200,TIME,0.008826571658430062,0.017653143316860125,-0.0018771788683291275,-0.3754357736658255,3,BEAR,2026-04-14
1H,LDO,LONG,1776211200,0.353,0.3526,1776218400,TIME,0.01636584378794012,0.03273168757588024,-0.0011331444759205551,-0.22662889518411103,3,NEUTRAL,2026-04-15
1H,SOL,SHORT,1776211200,83.83500000000001,83.4,1776218400,TIME,0.008404263476727252,0.016808526953454504,0.00518876364286995,1.03775272857399,3,NEUTRAL,2026-04-15
1H,LINK,SHORT,1776211200,9.05125,9.06,1776218400,TIME,0.008333497741038127,0.016666995482076254,-0.000966717304239848,-0.1933434608479696,3,NEUTRAL,2026-04-15
4H,LDO,SHORT,1776211200,0.3518,0.3517,1776236400,TIME,0.020527085194509884,0.03079062779176483,0.00028425241614550594,0.05685048322910119,8,NEUTRAL,2026-04-15
4H,PENDLE,LONG,1776211200,1.0445,1.038,1776236400,TIME,0.01023045886616976,0.0255761471654244,-0.006223073240785017,-1.2446146481570033,8,NEUTRAL,2026-04-15
4H,ETH,SHORT,1776211200,2329.93,2312.2550285714283,1776236400,TP,0.006321710462178182,0.007586052554613819,0.007586052554613896,1.5172105109227791,8,NEUTRAL,2026-04-15
4H,CRV,LONG,1776211200,0.2175375,0.21558892857142856,1776232800,SL,0.008957404716756566,0.01074888566010788,-0.008957404716756597,-1.7914809433513195,7,NEUTRAL,2026-04-15
1H,PENDLE,SHORT,1776214800,1.0535,1.045,1776222000,TIME,0.010251542477456115,0.02050308495491223,0.008068343616516538,1.6136687233033076,3,NEUTRAL,2026-04-15
1H,BTC,LONG,1776214800,74579.32,74345.97,1776222000,TIME,0.006941365055544698,0.013882730111089396,-0.0031288834491921594,-0.6257766898384319,3,NEUTRAL,2026-04-15
1H,AVAX,SHORT,1776218400,9.323125000000001,9.413410714285716,1776225600,SL,0.00968406132983463,0.01936812265966926,-0.009684061329834657,-1.9368122659669313,3,NEUTRAL,2026-04-15
1H,ADA,SHORT,1776218400,0.2398875,0.2409,1776225600,TIME,0.008908937969435067,0.017817875938870135,-0.004220728466468655,-0.844145693293731,3,NEUTRAL,2026-04-15
1H,PENDLE,SHORT,1776225600,1.0535,1.041,1776232800,TIME,0.009763373788053448,0.019526747576106895,0.011865211200759541,2.3730422401519085,3,BEAR,2026-04-15
4H,SOL,LONG,1776225600,82.88,83.61,1776250800,TIME,0.007039437396580261,0.014078874793160522,0.008807915057915106,1.7615830115830213,8,NEUTRAL,2026-04-15
1H,ADA,SHORT,1776229200,0.2398443359375,0.2415586216517857,1776229200,SL,0.007147493008683895,0.01429498601736779,-0.007147493008683941,-1.4294986017367883,1,BEAR,2026-04-15
1H,SOL,SHORT,1776229200,83.0225,83.5927857142857,1776229200,SL,0.006869050128407546,0.013738100256815091,-0.006869050128407393,-1.3738100256814787,1,BEAR,2026-04-15
1H,AVAX,SHORT,1776232800,9.325,9.35,1776240000,TIME,0.00833397165836845,0.0166679433167369,-0.0026809651474531213,-0.5361930294906243,3,BEAR,2026-04-15
1H,CRV,SHORT,1776236400,0.21555000000000002,0.2170414285714286,1776236400,SL,0.006919176856546387,0.013838353713092773,-0.006919176856546453,-1.3838353713092906,1,BEAR,2026-04-15
1H,LDO,LONG,1776240000,0.353825,0.35068214285714283,1776243600,SL,0.008882518597773349,0.017765037195546698,-0.008882518597773389,-1.7765037195546778,2,NEUTRAL,2026-04-15
1H,SOL,SHORT,1776240000,83.215,83.6567142857143,1776247200,SL,0.0053081089432708865,0.010616217886541773,-0.0053081089432710175,-1.0616217886542034,3,NEUTRAL,2026-04-15
4H,PENDLE,SHORT,1776240000,1.0665,1.0450714285714287,1776240000,TP,0.008036970062286524,0.020092425155716312,0.020092425155716225,4.018485031143245,1,NEUTRAL,2026-04-15
4H,BTC,SHORT,1776240000,74213.895,73614.60857142857,1776265200,TP,0.005383416214905368,0.008075124322358053,0.008075124322358115,1.6150248644716232,8,NEUTRAL,2026-04-15
1H,AVAX,SHORT,1776243600,9.325,9.394714285714285,1776247200,SL,0.00747606281118347,0.01495212562236694,-0.007476062811183421,-1.4952125622366843,2,NEUTRAL,2026-04-15
1H,CRV,LONG,1776247200,0.21885,0.22182142857142853,1776250800,TP,0.006788733313750456,0.013577466627500912,0.013577466627500761,2.715493325500152,2,NEUTRAL,2026-04-15
1H,ADA,SHORT,1776247200,0.239843359375,0.2412147879464286,1776250800,SL,0.005718017688721223,0.011436035377442446,-0.005718017688721255,-1.143603537744251,2,NEUTRAL,2026-04-15
1H,LINK,LONG,1776250800,9.1275,9.073214285714284,1776250800,SL,0.005947489924482537,0.011894979848965074,-0.005947489924482625,-1.189497984896525,1,NEUTRAL,2026-04-15
1H,SOL,SHORT,1776254400,83.795,84.22928571428572,1776261600,SL,0.0051827163229991625,0.010365432645998325,-0.00518271632299924,-1.036543264599848,3,NEUTRAL,2026-04-15
1H,CRV,LONG,1776258000,0.2218,0.22016,1776265200,SL,0.007394048692515775,0.01478809738503155,-0.0073940486925157915,-1.4788097385031582,3,NEUTRAL,2026-04-15
1H,XRP,LONG,1776258000,1.3659,1.376162857142857,1776261600,TP,0.0037568113122692665,0.007513622624538533,0.007513622624538495,1.502724524907699,2,NEUTRAL,2026-04-15
1H,POL,LONG,1776261600,0.0846,0.0852,1776268800,TIME,0.006484295845997983,0.012968591691995966,0.007092198581560323,1.4184397163120648,3,NEUTRAL,2026-04-15
1H,PENDLE,LONG,1776265200,1.0755,1.088,1776272400,TIME,0.010307498173606959,0.020614996347213917,0.011622501162250283,2.3245002324500565,3,NEUTRAL,2026-04-15
1H,CRV,LONG,1776268800,0.2239,0.22199714285714284,1776268800,SL,0.00849869201812032,0.01699738403624064,-0.008498692018120368,-1.6997384036240737,1,BULL,2026-04-15
